source_file,table_index,start_line,row_index,columns,row_json
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,2,32,14,Path | Action | Lines | Bytes | Imports | Exports | Review,"{""Path"": ""`tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/dsh-surface-inventory.csv`"", ""Action"": ""ADDED"", ""Lines"": ""11"", ""Bytes"": ""17720"", ""Imports"": ""0"", ""Exports"": ""0"", ""Review"": ""Plan/evidence artifact added under tools/plan; should be accounted separately from source code and staged diff.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,2,32,15,Path | Action | Lines | Bytes | Imports | Exports | Review,"{""Path"": ""`tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/dsh-ui-ux-audit.csv`"", ""Action"": ""ADDED"", ""Lines"": ""226"", ""Bytes"": ""63353"", ""Imports"": ""0"", ""Exports"": ""0"", ""Review"": ""Plan/evidence artifact added under tools/plan; should be accounted separately from source code and staged diff.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,2,32,16,Path | Action | Lines | Bytes | Imports | Exports | Review,"{""Path"": ""`tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/evidence.json`"", ""Action"": ""ADDED"", ""Lines"": ""66"", ""Bytes"": ""2064"", ""Imports"": ""0"", ""Exports"": ""0"", ""Review"": ""Plan/evidence artifact added under tools/plan; should be accounted separately from source code and staged diff.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,2,32,17,Path | Action | Lines | Bytes | Imports | Exports | Review,"{""Path"": ""`tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/git-diff-check.txt`"", ""Action"": ""ADDED"", ""Lines"": ""7"", ""Bytes"": ""4171"", ""Imports"": ""0"", ""Exports"": ""0"", ""Review"": ""Plan/evidence artifact added under tools/plan; should be accounted separately from source code and staged diff.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,2,32,18,Path | Action | Lines | Bytes | Imports | Exports | Review,"{""Path"": ""`tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/git-status.txt`"", ""Action"": ""ADDED"", ""Lines"": ""7"", ""Bytes"": ""165"", ""Imports"": ""0"", ""Exports"": ""0"", ""Review"": ""Plan/evidence artifact added under tools/plan; should be accounted separately from source code and staged diff.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,1,ID | Severity | Finding,"{""ID"": ""P0-EVIDENCE-001"", ""Severity"": ""HIGH"", ""Finding"": ""Evidence incomplete: `git-status.txt` shows staged Phase 0 plan/evidence files and untracked `dsh-flow-registry.ts`, while `git-diff-stat/name-status` only cover three tracked modified files. Staged and untracked content were not included in a review patch.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,2,ID | Severity | Finding,"{""ID"": ""P0-EVIDENCE-002"", ""Severity"": ""HIGH"", ""Finding"": ""Evidence summary claims 31 partner operational flows, but current `DSH_PARTNER_OPERATIONAL_FLOW_IDS` contains 27 IDs. The registry covers those 27 plus 13 cross-surface/control entries. This is not fatal, but the numeric claim is incorrect.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,3,ID | Severity | Finding,"{""ID"": ""P1-REGISTRY-001"", ""Severity"": ""HIGH"", ""Finding"": ""Registry exists and is exported, but real consumption is nearly absent. Only `PartnerSupportScreen.tsx` imports `isDshHiddenCompatFlow`, and the import is not used in executable logic.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,4,ID | Severity | Finding,"{""ID"": ""P1-REGISTRY-002"", ""Severity"": ""HIGH"", ""Finding"": ""`dsh-partner.types.ts` remains an independent source for operational IDs and route mapping. The new registry is not yet the real SSoT; it is parallel metadata.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,5,ID | Severity | Finding,"{""ID"": ""P1-REACH-001"", ""Severity"": ""MEDIUM"", ""Finding"": ""`route-reachability-baseline.csv` marks many flows REACHABLE by screen hints/route strings, not by enforcing registry-driven route tests. It is a useful baseline but not proof of integrated reachability.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,6,ID | Severity | Finding,"{""ID"": ""P1-NOISE-001"", ""Severity"": ""MEDIUM"", ""Finding"": ""Comment-only annotations were added inside `PartnerSupportScreen.tsx` data rows. This documents intent but adds visual/source noise without preventing misuse.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_1_FORENSIC_REVIEW_REPORT.md,3,54,7,ID | Severity | Finding,"{""ID"": ""P1-SCOPE-001"", ""Severity"": ""MEDIUM"", ""Finding"": ""Uploaded repo includes `.gitattributes` and `tools/plan/bthwani_all_apps_dsh/**` additions not represented in Phase 1 `changed-files.txt`. They may be acceptable artifacts, but they were not fully accounted in evidence.""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,1,Metric | Value,"{""Metric"": ""SESSION_ID"", ""Value"": ""`DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,2,Metric | Value,"{""Metric"": ""Files scanned"", ""Value"": ""479""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,3,Metric | Value,"{""Metric"": ""Surface rows"", ""Value"": ""9""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,4,Metric | Value,"{""Metric"": ""Flow IDs detected"", ""Value"": ""350""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,5,Metric | Value,"{""Metric"": ""Flow references detected"", ""Value"": ""1599""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,6,Metric | Value,"{""Metric"": ""Route/screen rows"", ""Value"": ""116""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,7,Metric | Value,"{""Metric"": ""UI/UX audit rows"", ""Value"": ""224""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,8,Metric | Value,"{""Metric"": ""On-demand audit rows"", ""Value"": ""225""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,9,Metric | Value,"{""Metric"": ""Control-panel alignment rows"", ""Value"": ""124""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,1,21,10,Metric | Value,"{""Metric"": ""Findings rows"", ""Value"": ""7""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,1,Surface | Status | Notes,"{""Surface"": ""`app-client`"", ""Status"": ""`WEAK`"", ""Notes"": ""37 files with placeholder/preview/legacy/TBD tokens; 49 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,2,Surface | Status | Notes,"{""Surface"": ""`app-partner`"", ""Status"": ""`WEAK`"", ""Notes"": ""21 files with placeholder/preview/legacy/TBD tokens; 7 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,3,Surface | Status | Notes,"{""Surface"": ""`app-captain`"", ""Status"": ""`WEAK`"", ""Notes"": ""13 files with placeholder/preview/legacy/TBD tokens; 1 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,4,Surface | Status | Notes,"{""Surface"": ""`app-field`"", ""Status"": ""`WEAK`"", ""Notes"": ""17 files with placeholder/preview/legacy/TBD tokens""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,5,Surface | Status | Notes,"{""Surface"": ""`control-panel`"", ""Status"": ""`WEAK`"", ""Notes"": ""82 files with placeholder/preview/legacy/TBD tokens; 4 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,6,Surface | Status | Notes,"{""Surface"": ""`shared`"", ""Status"": ""`TBD`"", ""Notes"": ""21 files with placeholder/preview/legacy/TBD tokens; 24 hardcoded color patterns; no screens detected""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,7,Surface | Status | Notes,"{""Surface"": ""`dsh-docs`"", ""Status"": ""`BROKEN`"", ""Notes"": ""89 files with placeholder/preview/legacy/TBD tokens; 1 direct Tamagui imports outside UI-kit; 8 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,8,Surface | Status | Notes,"{""Surface"": ""`wlt-finance`"", ""Status"": ""`WEAK`"", ""Notes"": ""48 files with placeholder/preview/legacy/TBD tokens; 1 hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,2,62,9,Surface | Status | Notes,"{""Surface"": ""`ui-kit`"", ""Status"": ""`BROKEN`"", ""Notes"": ""19 files with placeholder/preview/legacy/TBD tokens; 3 direct Tamagui imports outside UI-kit""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,1,Topic | Proposed owner | Risk,"{""Topic"": ""order lifecycle"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,2,Topic | Proposed owner | Risk,"{""Topic"": ""cart/checkout"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,3,Topic | Proposed owner | Risk,"{""Topic"": ""tracking"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,4,Topic | Proposed owner | Risk,"{""Topic"": ""delivery mode"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,5,Topic | Proposed owner | Risk,"{""Topic"": ""captain assignment"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,6,Topic | Proposed owner | Risk,"{""Topic"": ""cancellation/rejection"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,7,Topic | Proposed owner | Risk,"{""Topic"": ""support/escalation"", ""Proposed owner"": ""`control-panel`"", ""Risk"": ""`HIGH`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,8,Topic | Proposed owner | Risk,"{""Topic"": ""chat/conversation"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,9,Topic | Proposed owner | Risk,"{""Topic"": ""inventory/catalog/barcode"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,10,Topic | Proposed owner | Risk,"{""Topic"": ""field verification"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,11,Topic | Proposed owner | Risk,"{""Topic"": ""finance/refund/settlement"", ""Proposed owner"": ""`shared/multi`"", ""Risk"": ""`MEDIUM`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,3,95,12,Topic | Proposed owner | Risk,"{""Topic"": ""control panel policies/vars"", ""Proposed owner"": ""`control-panel`"", ""Risk"": ""`HIGH`""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,1,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-001`"", ""Severity"": ""`HIGH`"", ""Type"": ""UI/design token drift"", ""Evidence"": ""12 files with hardcoded color patterns""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,2,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-002`"", ""Severity"": ""`HIGH`"", ""Type"": ""placeholder/noise/preview leakage"", ""Evidence"": ""258 files with placeholder/preview/TBD/legacy markers""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,3,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-003`"", ""Severity"": ""`HIGH`"", ""Type"": ""on-demand violation risk"", ""Evidence"": ""225 files with detail/payload/state risks""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,4,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-004`"", ""Severity"": ""`HIGH`"", ""Type"": ""duplicated flow definitions"", ""Evidence"": ""142 flow IDs referenced in multiple files""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,5,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-005`"", ""Severity"": ""`HIGH`"", ""Type"": ""unreachable/weak route risk"", ""Evidence"": ""98 route/screen files flagged as possibly unreachable or weak/transitional""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,6,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-006`"", ""Severity"": ""`HIGH`"", ""Type"": ""control-panel ownership alignment"", ""Evidence"": ""124 control-panel files related to DSH policies/escalation/vars/catalog/finance""}"
tools/plan/bthwani_all_apps_dsh/DSH_PHASE_0_SYSTEM_AUDIT-20260521-022034/DSH_PHASE_0_SYSTEM_AUDIT_REPORT.md,4,210,7,Issue | Severity | Type | Evidence,"{""Issue"": ""`DSH-007`"", ""Severity"": ""`MEDIUM`"", ""Type"": ""RTL/layout risk"", ""Evidence"": ""55 files with high RTL/layout risk tokens""}"
governance/agents/DONOR_EXTRACTION_DECISION_MATRIX.md,1,14,1,Category | Meaning | Target,"{""Category"": ""KEEP_AS_GENERAL_SKILL_PATTERN"", ""Meaning"": ""reusable execution/review method"", ""Target"": ""`.agents/skills`""}"
governance/agents/DONOR_EXTRACTION_DECISION_MATRIX.md,1,14,2,Category | Meaning | Target,"{""Category"": ""MOVE_TO_GOVERNANCE"", ""Meaning"": ""service/surface/domain-specific truth"", ""Target"": ""`governance/`""}"
governance/agents/DONOR_EXTRACTION_DECISION_MATRIX.md,1,14,3,Category | Meaning | Target,"{""Category"": ""MOVE_TO_GUARD"", ""Meaning"": ""deterministic rule check"", ""Target"": ""`tools/guards`""}"
governance/agents/DONOR_EXTRACTION_DECISION_MATRIX.md,1,14,4,Category | Meaning | Target,"{""Category"": ""REJECT_AS_NOISE_OR_DUPLICATE"", ""Meaning"": ""noisy, broad, stale, duplicated, unsafe"", ""Target"": ""none""}"
governance/agents/DONOR_EXTRACTION_DECISION_MATRIX.md,1,14,5,Category | Meaning | Target,"{""Category"": ""TBD_NEEDS_HUMAN_REVIEW"", ""Meaning"": ""unclear value/risk"", ""Target"": ""proposal only""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,1,Capability | Owner,"{""Capability"": ""Workspace/path authority"", ""Owner"": ""`.agents/skills/bthwani-current-workspace-authority`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,2,Capability | Owner,"{""Capability"": ""Execution governance"", ""Owner"": ""`.agents/skills/bthwani-agent-governance-execution`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,3,Capability | Owner,"{""Capability"": ""Evidence pack"", ""Owner"": ""`.agents/skills/bthwani-local-evidence-pack`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,4,Capability | Owner,"{""Capability"": ""Patch review"", ""Owner"": ""`.agents/skills/bthwani-patch-review-and-evidence`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,5,Capability | Owner,"{""Capability"": ""Donor extraction"", ""Owner"": ""`.agents/skills/bthwani-agent-restoration-forensics`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,6,Capability | Owner,"{""Capability"": ""Governance lookup"", ""Owner"": ""`.agents/skills/bthwani-domain-governance-reader`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,7,Capability | Owner,"{""Capability"": ""UI kit / RTL / color / noise"", ""Owner"": ""`.agents/skills/bthwani-ui-kit-surface-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,8,Capability | Owner,"{""Capability"": ""Screen flow binding"", ""Owner"": ""`.agents/skills/bthwani-screen-flow-binding-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,9,Capability | Owner,"{""Capability"": ""Vars/provider control"", ""Owner"": ""`.agents/skills/bthwani-platform-vars-control-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,10,Capability | Owner,"{""Capability"": ""Runtime provider config"", ""Owner"": ""`.agents/skills/bthwani-runtime-provider-config-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,11,Capability | Owner,"{""Capability"": ""API/client contract"", ""Owner"": ""`.agents/skills/bthwani-api-contract-client-boundary`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,12,Capability | Owner,"{""Capability"": ""Backend target"", ""Owner"": ""`.agents/skills/bthwani-go-backend-target-boundary`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,13,Capability | Owner,"{""Capability"": ""Fixtures/simulation"", ""Owner"": ""`.agents/skills/bthwani-data-fixture-simulation-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,14,Capability | Owner,"{""Capability"": ""Finance/ledger"", ""Owner"": ""`.agents/skills/bthwani-finance-ledger-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,15,Capability | Owner,"{""Capability"": ""Marketing/offers/subscriptions"", ""Owner"": ""`.agents/skills/bthwani-commercial-growth-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,16,Capability | Owner,"{""Capability"": ""Catalog/store/product/cart"", ""Owner"": ""`.agents/skills/bthwani-commerce-catalog-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,17,Capability | Owner,"{""Capability"": ""Operations/dispatch/manual flows"", ""Owner"": ""`.agents/skills/bthwani-operations-dispatch-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,18,Capability | Owner,"{""Capability"": ""Mobile navigation/back"", ""Owner"": ""`.agents/skills/bthwani-mobile-navigation-back-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,19,Capability | Owner,"{""Capability"": ""Security/secrets/privacy"", ""Owner"": ""`.agents/skills/bthwani-security-secrets-privacy-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,20,Capability | Owner,"{""Capability"": ""Supply-chain/external skill intake"", ""Owner"": ""`.agents/skills/bthwani-supply-chain-intake-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,21,Capability | Owner,"{""Capability"": ""Test quality gates"", ""Owner"": ""`.agents/skills/bthwani-test-quality-gates-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,22,Capability | Owner,"{""Capability"": ""Release/runtime gates"", ""Owner"": ""`.agents/skills/bthwani-release-runtime-gates`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,23,Capability | Owner,"{""Capability"": ""Observability/performance"", ""Owner"": ""`.agents/skills/bthwani-observability-performance-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,24,Capability | Owner,"{""Capability"": ""Skill authoring"", ""Owner"": ""`.agents/skills/bthwani-agent-skill-authoring-contract`""}"
governance/agents/GENERAL_AGENT_CAPABILITY_MAP.md,1,19,25,Capability | Owner,"{""Capability"": ""Registry validation"", ""Owner"": ""`.agents/skills/bthwani-agent-registry-validator`""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,1,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""CheckoutIntent"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Route / Section / Defer"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,2,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Rating"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Sheet / Card / Route / Defer"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,3,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Awnak"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Inline / Service Entry / Route / Defer"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,4,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Shein"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Inline / Service Entry / Route / Defer"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,5,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Captain Messaging"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Active order section / sheet / route"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,6,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Support Issue"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Sheet / operation workspace / section"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,7,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""WLT Payment Preview"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""WLT-owned bridge inside checkout"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
dsh/docs/BTHWANI_DSH_CLIENT_WLT_FINAL_CLOSURE_ROADMAP_V3.md,1,97,8,Capability | Current Evidence | Proposed Classification | Risk | Human Decision,"{""Capability"": ""Control Panel Visibility"", ""Current Evidence"": ""TBD"", ""Proposed Classification"": ""Needed / Not now / Blocked"", ""Risk"": ""TBD"", ""Human Decision"": ""[ ]""}"
